transaction_id,supplier_id,supplier_category,invoice_number,po_number,invoice_date,payment_date,payment_terms_days,po_amount,invoice_amount,paid_amount,invoice_currency,payment_currency,bank_account,bank_changed_recently,anomaly_type,amount_usd,is_anomaly
TXN-0003279,SUP-0067,Professional Services,INV-629-2026-003279,PO-2026-003279,2026-02-28,2026-04-27,60,16377.23,13783.85,13783.85,AED,AED,BANK-77206550,False,normal,3753.34,0
TXN-0003570,SUP-0061,Aircraft Components,INV-888-2026-003570,PO-2025-003570,2026-02-28,2026-04-24,60,50085.52,39783.67,39783.67,AED,AED,BANK-12871994,False,normal,10833.09,0
TXN-0003931,SUP-0076,Information Technology,INV-737-2026-003931,PO-2026-003931,2026-02-28,2026-04-29,60,7905.83,5874.82,5874.82,USD,USD,BANK-37929130,False,normal,5874.82,0
TXN-0004588,SUP-0126,Ground Services,INV-524-2026-004588,PO-2025-004588,2026-02-28,2026-04-23,60,6293.26,4561.27,4561.27,AED,AED,BANK-35780160,False,normal,1242.03,0
TXN-0005485,SUP-0120,Professional Services,INV-225-2026-005485,PO-2026-005485,2026-02-28,2026-04-04,30,39614.29,34346.16,34346.16,AED,AED,BANK-53972563,False,normal,9352.46,0
TXN-0000140,SUP-0038,Aircraft Components,INV-594-2026-000140,PO-2025-000140,2026-03-01,2026-04-09,30,2242.38,1912.88,1912.88,AED,AED,BANK-86107842,False,normal,520.88,0
TXN-0000327,SUP-0110,Facilities,INV-899-2026-000327,PO-2026-000327,2026-03-01,2026-04-11,30,13137.45,10308.0,10308.0,EUR,EUR,BANK-21795197,False,normal,11235.72,0
TXN-0000604,SUP-0023,Maintenance,INV-313-2026-000604,PO-2025-000604,2026-03-01,2026-04-10,30,2221.46,1641.83,1641.83,GBP,GBP,BANK-91497896,False,normal,2085.12,0
TXN-0000822,SUP-0039,Maintenance,INV-962-2026-000822,PO-2025-000822,2026-03-01,2026-03-28,30,37865.98,28839.71,28839.71,USD,USD,BANK-90171323,False,normal,28839.71,0
TXN-0001433,SUP-0073,Information Technology,INV-395-2026-001433,PO-2026-001433,2026-03-01,2026-04-29,60,11444.69,11333.21,11333.21,EUR,EUR,BANK-14030635,False,normal,12353.2,0
TXN-0002450,SUP-0037,Maintenance,INV-671-2026-002450,PO-2025-002450,2026-03-01,2026-04-09,45,18419.95,15396.4,15396.4,USD,USD,BANK-18183594,False,normal,15396.4,0
TXN-0002553,SUP-0046,Facilities,INV-204-2026-002553,PO-2026-002553,2026-03-01,2026-04-05,30,23180.03,19287.65,19287.65,EUR,EUR,BANK-11990275,False,normal,21023.54,0
TXN-0002600,SUP-0058,Maintenance,INV-910-2026-002600,PO-2025-002600,2026-03-01,2026-04-25,60,2747.01,2149.38,2149.38,AED,AED,BANK-94313182,False,normal,585.28,0
TXN-0002897,SUP-0154,Ground Services,INV-326-2026-002897,PO-2026-002897,2026-03-01,2026-04-24,45,19898.84,16441.16,16441.16,AED,AED,BANK-69720522,False,normal,4476.93,0
TXN-0003206,SUP-0101,Maintenance,INV-584-2026-003206,PO-2025-003206,2026-03-01,2026-03-02,45,5197.74,4058.18,4058.18,EUR,EUR,BANK-47533220,False,rapid_payment,4423.42,1
TXN-0003721,SUP-0146,Maintenance,INV-231-2026-003721,PO-2026-003721,2026-03-01,2026-04-09,45,14166.71,14024.9,14024.9,USD,USD,BANK-76449297,False,normal,14024.9,0
TXN-0003979,SUP-0072,Maintenance,INV-136-2026-003979,PO-2026-003979,2026-03-01,2026-04-12,45,19577.94,19467.93,19467.93,USD,USD,BANK-88710582,False,normal,19467.93,0
TXN-0004000,SUP-0060,Maintenance,INV-324-2026-004000,PO-2025-004000,2026-03-01,2026-04-05,30,6343.17,5507.93,5507.93,USD,USD,BANK-31687351,False,normal,5507.93,0
TXN-0004307,SUP-0156,Aircraft Components,INV-144-2026-004307,PO-2026-004307,2026-03-01,2026-03-16,30,48741.46,45490.5,45490.5,AED,AED,BANK-35913857,False,normal,12387.06,0
TXN-0004551,SUP-0147,Ground Services,INV-992-2026-004551,PO-2026-004551,2026-03-01,2026-04-14,45,19314.25,16763.32,16763.32,USD,USD,BANK-82392481,False,normal,16763.32,0
TXN-0005433,SUP-0109,Professional Services,INV-183-2026-005433,PO-2026-005433,2026-03-01,2026-05-03,60,13871.05,11224.46,11224.46,USD,USD,BANK-84335845,False,normal,11224.46,0
TXN-0005516,SUP-0133,Professional Services,INV-350-2026-005516,PO-2025-005516,2026-03-01,2026-04-01,30,46488.57,45235.39,45235.39,AED,AED,BANK-23338758,False,normal,12317.6,0
TXN-0000330,SUP-0134,Aircraft Components,INV-578-2026-000330,PO-2025-000330,2026-03-02,2026-04-13,45,5200.84,4291.34,4291.34,USD,USD,BANK-67057759,False,normal,4291.34,0
TXN-0000701,SUP-0023,Aircraft Components,INV-847-2026-000701,PO-2026-000701,2026-03-02,2026-04-15,30,1394.66,1364.88,1364.88,GBP,GBP,BANK-91497896,False,normal,1733.4,0
TXN-0000842,SUP-0014,Aircraft Components,INV-874-2026-000842,PO-2025-000842,2026-03-02,2026-04-16,30,11199.83,8142.31,8142.31,EUR,EUR,BANK-51403053,False,normal,8875.12,0
TXN-0000959,SUP-0023,Professional Services,INV-111-2026-000959,PO-2026-000959,2026-03-02,2026-04-14,45,2316.14,2210.74,2210.74,GBP,GBP,BANK-91497896,False,normal,2807.64,0
TXN-0001171,SUP-0136,Information Technology,INV-578-2026-001171,PO-2026-001171,2026-03-02,2026-03-27,30,36923.21,35270.58,35270.58,USD,USD,BANK-19530766,False,normal,35270.58,0
TXN-0001192,SUP-0068,Aircraft Components,INV-312-2026-001192,PO-2025-001192,2026-03-02,2026-04-13,45,5654.09,4876.61,4876.61,USD,USD,BANK-26134147,False,normal,4876.61,0
TXN-0001316,SUP-0075,Professional Services,INV-566-2026-001316,PO-2025-001316,2026-03-02,2026-03-30,30,3483.84,2749.69,2749.69,USD,USD,BANK-35245775,False,normal,2749.69,0
TXN-0002335,SUP-0087,Aircraft Components,INV-314-2026-002335,PO-2026-002335,2026-03-02,2026-03-03,30,14638.94,10581.43,10581.43,AED,AED,BANK-25685067,False,normal,2881.32,0
TXN-0002530,SUP-0074,Professional Services,INV-896-2026-002530,PO-2025-002530,2026-03-02,2026-04-18,45,78218.75,67245.91,67245.91,USD,USD,BANK-27679119,False,normal,67245.91,0
TXN-0003103,SUP-0105,Professional Services,INV-859-2026-003103,PO-2026-003103,2026-03-02,2026-04-14,45,4858.97,4627.65,4627.65,EUR,EUR,BANK-12259119,False,normal,5044.14,0
TXN-0004140,SUP-0139,Facilities,INV21320260029A77,PO-2026-002977,2026-03-02,2026-05-31,90,1113.17,994.9,994.9,EUR,EUR,BANK-77394363,False,near_duplicate,1084.44,1
TXN-0004578,SUP-0103,Professional Services,INV-119-2026-004578,PO-2025-004578,2026-03-02,2026-04-24,60,4325.88,4202.88,4202.88,USD,USD,BANK-87788293,False,normal,4202.88,0
TXN-0004931,SUP-0057,Professional Services,INV-191-2026-004931,PO-2026-004931,2026-03-02,2026-04-06,45,60437.76,59192.16,59192.16,USD,USD,BANK-10477636,False,normal,59192.16,0
TXN-0005054,SUP-0159,Information Technology,INV-656-2026-005054,PO-2025-005054,2026-03-02,2026-04-26,60,5227.75,4235.49,4235.49,AED,AED,BANK-81713537,False,normal,1153.32,0
TXN-0000220,SUP-0091,Information Technology,INV-349-2026-000220,PO-2025-000220,2026-03-03,2026-04-06,30,9181.47,8145.8,8145.8,USD,USD,BANK-11616527,False,normal,8145.8,0
TXN-0000437,SUP-0072,Information Technology,INV-691-2026-000437,PO-2026-000437,2026-03-03,2026-04-19,45,500.0,425.47,425.47,USD,USD,BANK-88710582,False,normal,425.47,0
TXN-0000713,SUP-0129,Maintenance,INV-606-2026-000713,PO-2026-000713,2026-03-03,2026-05-15,60,2016.19,1499.48,1499.48,USD,USD,BANK-54924829,False,normal,1499.48,0
TXN-0001661,SUP-0029,Aircraft Components,INV-160-2026-001661,PO-2026-001661,2026-03-03,2026-03-30,30,4761.64,4692.51,4692.51,USD,USD,BANK-57984114,False,normal,4692.51,0
TXN-0001976,SUP-0035,Information Technology,INV-962-2026-001976,PO-2025-001976,2026-03-03,2026-04-03,45,7632.6,6006.76,6006.76,AED,AED,BANK-23638594,False,normal,1635.64,0
TXN-0002132,SUP-0009,Aircraft Components,INV-309-2026-002132,PO-2025-002132,2026-03-03,2026-04-23,60,20127.33,19889.34,19889.34,USD,USD,BANK-59936721,False,normal,19889.34,0
TXN-0003030,SUP-0156,Aircraft Components,INV-922-2026-003030,PO-2025-003030,2026-03-03,2026-04-01,30,20841.92,18971.46,18971.46,AED,AED,BANK-35913857,False,normal,5165.93,0
TXN-0003045,SUP-0061,Maintenance,INV-559-2026-003045,PO-2026-003045,2026-03-03,2026-04-07,30,1349.99,1193.75,1193.75,AED,AED,BANK-12871994,False,normal,325.06,0
TXN-0003216,SUP-0037,Maintenance,INV-658-2026-003216,PO-2025-003216,2026-03-03,2026-04-02,30,57531.52,47168.2,47168.2,USD,USD,BANK-18183594,False,normal,47168.2,0
TXN-0003252,SUP-0085,Professional Services,INV-319-2026-003252,PO-2025-003252,2026-03-03,2026-04-25,60,59100.24,47210.19,47210.19,USD,USD,BANK-94093522,False,normal,47210.19,0
TXN-0003620,SUP-0073,Professional Services,INV-991-2026-003620,PO-2025-003620,2026-03-03,2026-03-20,30,2537.67,2214.07,2214.07,EUR,EUR,BANK-14030635,False,normal,2413.34,0
TXN-0004198,SUP-0012,Maintenance,INV-194-2026-004198,PO-2025-004198,2026-03-03,2026-04-09,30,63197.71,60094.64,60094.64,GBP,GBP,BANK-37895989,False,normal,76320.19,0
TXN-0004531,SUP-0009,Aircraft Components,INV-615-2026-004531,PO-2026-004531,2026-03-03,2026-04-01,45,41152.97,58781.16,58781.16,USD,USD,BANK-59936721,False,invoice_above_po,58781.16,1
TXN-0004974,SUP-0143,Ground Services,INV-460-2026-004974,PO-2025-004974,2026-03-03,2026-05-18,60,2525.45,2283.23,2283.23,GBP,GBP,BANK-24937333,False,normal,2899.7,0
TXN-0005289,SUP-0079,Aircraft Components,INV-860-2026-005289,PO-2026-005289,2026-03-03,2026-04-17,45,17470.43,14250.11,14250.11,AED,AED,BANK-38837550,False,normal,3880.3,0
TXN-0000213,SUP-0009,Aircraft Components,INV-731-2026-000213,PO-2026-000213,2026-03-04,2026-03-19,30,22982.87,19184.62,19184.62,USD,USD,BANK-59936721,False,normal,19184.62,0
TXN-0000350,SUP-0125,Aircraft Components,INV-790-2026-000350,PO-2025-000350,2026-03-04,2026-04-05,30,5443.21,4366.66,4366.66,USD,USD,BANK-56892046,False,normal,4366.66,0
TXN-0000941,SUP-0108,Maintenance,INV-615-2026-000941,PO-2026-000941,2026-03-04,2026-04-06,45,21468.34,16837.05,16837.05,USD,USD,BANK-76508559,False,normal,16837.05,0
TXN-0001993,SUP-0013,Facilities,INV-293-2026-001993,PO-2026-001993,2026-03-04,2026-04-16,30,49231.91,38871.01,38871.01,AED,AED,BANK-84681076,False,normal,10584.58,0
TXN-0002468,SUP-0023,Maintenance,INV-313-2026-000604,PO-2025-000604,2026-03-04,2026-04-03,30,2221.46,1641.83,1641.83,GBP,GBP,BANK-91497896,False,exact_duplicate,2085.12,1
TXN-0002651,SUP-0093,Professional Services,INV-611-2026-002651,PO-2026-002651,2026-03-04,2026-04-06,30,8124.55,5993.41,5993.41,USD,USD,BANK-97237891,False,normal,5993.41,0
TXN-0002673,SUP-0107,Professional Services,INV-453-2026-002673,PO-2026-002673,2026-03-04,2026-05-11,60,11781.06,8667.55,8667.55,USD,USD,BANK-17594929,False,normal,8667.55,0
TXN-0002750,SUP-0092,Aircraft Components,INV-397-2026-002750,PO-2025-002750,2026-03-04,2026-05-02,60,1876.89,1405.8,1405.8,AED,AED,BANK-70989279,False,normal,382.8,0
TXN-0003245,SUP-0116,Maintenance,INV-495-2026-003245,PO-2026-003245,2026-03-04,2026-04-20,60,26278.86,19221.09,19221.09,EUR,EUR,BANK-45782037,False,normal,20950.99,0
TXN-0003448,SUP-0117,Ground Services,INV-650-2026-003448,PO-2025-003448,2026-03-04,2026-04-08,30,6836.67,4937.02,4937.02,EUR,EUR,BANK-97580845,False,normal,5381.35,0
TXN-0003655,SUP-0117,Ground Services,INV-803-2026-003655,PO-2026-003655,2026-03-04,2026-05-05,60,12582.54,10035.97,10035.97,EUR,EUR,BANK-97580845,False,normal,10939.21,0
TXN-0003922,SUP-0030,Information Technology,INV-546-2026-003922,PO-2025-003922,2026-03-04,2026-04-27,60,10499.8,8378.45,8378.45,AED,AED,BANK-14041955,False,normal,2281.45,0
TXN-0000104,SUP-0135,Ground Services,INV-232-2026-000104,PO-2025-000104,2026-03-05,2026-04-15,30,1846.83,1662.46,1662.46,AED,AED,BANK-85671420,False,normal,452.69,0
TXN-0000725,SUP-0100,Ground Services,INV-618-2026-000725,PO-2026-000725,2026-03-05,2026-03-23,30,4124.53,3667.64,3667.64,GBP,GBP,BANK-62300494,False,normal,4657.9,0
TXN-0000875,SUP-0014,Ground Services,INV-836-2026-000875,PO-2026-000875,2026-03-05,2026-04-28,45,16944.73,15695.96,15695.96,EUR,EUR,BANK-51403053,False,normal,17108.6,0
TXN-0001178,SUP-0089,Aircraft Components,INV-488-2026-001178,PO-2025-001178,2026-03-05,2026-05-17,60,2270.98,1901.86,1901.86,USD,USD,BANK-35136775,False,normal,1901.86,0
TXN-0002206,SUP-0098,Professional Services,INV-299-2026-002206,PO-2025-002206,2026-03-05,2026-04-27,45,17927.23,14918.56,14918.56,USD,USD,BANK-72483618,False,normal,14918.56,0
TXN-0002376,SUP-0149,Maintenance,INV-393-2026-002376,PO-2025-002376,2026-03-05,2026-06-01,60,2458.92,2307.31,2307.31,USD,USD,BANK-52064343,False,normal,2307.31,0
TXN-0002572,SUP-0024,Maintenance,INV-872-2026-002572,PO-2025-002572,2026-03-05,2026-04-06,30,10785.79,10378.66,10378.66,EUR,EUR,BANK-33036857,False,normal,11312.74,0
TXN-0005196,SUP-0126,Maintenance,INV-419-2026-005196,PO-2025-005196,2026-03-05,2026-04-10,30,6594.38,5537.05,5537.05,AED,AED,BANK-35780160,False,normal,1507.74,0
TXN-0001145,SUP-0092,Aircraft Components,INV-119-2026-001145,PO-2026-001145,2026-03-06,2026-03-06,45,46180.69,40819.42,40819.42,AED,AED,BANK-70989279,False,rapid_payment,11115.13,1
TXN-0003680,SUP-0109,Aircraft Components,INV-865-2026-003680,PO-2025-003680,2026-03-06,2026-04-29,60,7542.01,7011.81,7011.81,USD,USD,BANK-84335845,False,normal,7011.81,0
TXN-0004058,SUP-0098,Maintenance,INV-349-2026-004058,PO-2025-004058,2026-03-06,2026-06-04,90,60451.42,58896.79,58896.79,USD,USD,BANK-72483618,False,normal,58896.79,0
TXN-0004254,SUP-0084,Aircraft Components,INV-618-2026-004254,PO-2025-004254,2026-03-06,2026-04-10,30,25064.94,19411.3,19411.3,USD,USD,BANK-22950775,False,normal,19411.3,0
TXN-0005067,SUP-0105,Maintenance,INV-712-2026-005067,PO-2026-005067,2026-03-06,2026-04-06,30,20264.45,16383.93,16383.93,EUR,EUR,BANK-12259119,False,normal,17858.48,0
TXN-0000248,SUP-0124,Ground Services,INV-295-2026-000248,PO-2025-000248,2026-03-07,2026-05-03,60,12010.72,11343.72,11343.72,USD,USD,BANK-96006092,False,normal,11343.72,0
TXN-0000270,SUP-0071,Ground Services,INV-506-2026-000270,PO-2025-000270,2026-03-07,2026-03-22,30,6764.79,6312.36,6312.36,USD,USD,BANK-74793410,False,normal,6312.36,0
TXN-0000412,SUP-0009,Professional Services,INV-815-2026-000412,PO-2025-000412,2026-03-07,2026-04-24,30,23711.63,22605.83,22605.83,USD,USD,BANK-59936721,False,normal,22605.83,0
TXN-0001179,SUP-0085,Maintenance,INV-187-2026-001179,PO-2026-001179,2026-03-07,2026-04-26,60,26332.14,22542.66,22542.66,USD,USD,BANK-94093522,False,normal,22542.66,0
TXN-0002510,SUP-0101,Aircraft Components,INV-287-2026-002510,PO-2025-002510,2026-03-07,2026-05-19,60,3018.91,2504.15,2504.15,EUR,EUR,BANK-47533220,False,normal,2729.52,0
TXN-0002835,SUP-0014,Ground Services,INV-769-2026-002835,PO-2026-002835,2026-03-07,2026-04-13,45,2363.31,1963.07,1963.07,EUR,EUR,BANK-51403053,False,normal,2139.75,0
TXN-0004055,SUP-0096,Maintenance,INV-404-2026-004055,PO-2026-004055,2026-03-07,2026-03-30,30,9847.13,9764.65,9764.65,AED,AED,BANK-55569693,False,normal,2658.91,0
TXN-0004643,SUP-0109,Information Technology,INV-647-2026-004643,PO-2026-004643,2026-03-07,2026-04-13,30,12751.35,12128.31,12128.31,USD,USD,BANK-84335845,False,normal,12128.31,0
TXN-0002142,SUP-0001,Professional Services,INV-242-2026-002142,PO-2025-002142,2026-03-08,2026-06-01,90,1292.55,962.77,962.77,EUR,EUR,BANK-38861149,False,normal,1049.42,0
TXN-0002179,SUP-0035,Aircraft Components,INV-884-2026-002179,PO-2026-002179,2026-03-08,2026-05-04,60,10187.62,7420.83,7420.83,AED,AED,BANK-23638594,False,normal,2020.69,0
TXN-0002577,SUP-0062,Information Technology,INV-232-2026-002577,PO-2026-002577,2026-03-08,2026-05-02,60,1406.0,1076.25,1076.25,AED,AED,BANK-21048213,False,normal,293.06,0
TXN-0004412,SUP-0094,Information Technology,INV-241-2026-004412,PO-2025-004412,2026-03-08,2026-05-12,60,12836.53,11771.76,11771.76,USD,USD,BANK-20964925,False,normal,11771.76,0
TXN-0004723,SUP-0079,Ground Services,INV-497-2026-004723,PO-2026-004723,2026-03-08,2026-04-27,45,4041.64,3099.7,3099.7,AED,AED,BANK-38837550,False,normal,844.05,0
TXN-0004928,SUP-0143,Aircraft Components,INV-541-2026-004928,PO-2025-004928,2026-03-08,2026-05-17,45,21205.56,17143.07,17143.07,GBP,GBP,BANK-24937333,False,normal,21771.7,0
TXN-0005225,SUP-0044,Professional Services,INV-694-2026-005225,PO-2026-005225,2026-03-08,2026-04-16,45,4073.7,3148.25,3148.25,USD,USD,BANK-52259076,False,normal,3148.25,0
TXN-0000479,SUP-0152,Aircraft Components,INV-453-2026-000479,PO-2026-000479,2026-03-09,2026-05-06,60,14388.2,13237.54,13237.54,EUR,EUR,BANK-86228158,False,normal,14428.92,0
TXN-0001620,SUP-0045,Aircraft Components,INV-846-2026-001620,PO-2025-001620,2026-03-09,2026-06-24,90,12734.4,11551.17,11551.17,EUR,EUR,BANK-38433614,False,normal,12590.78,0
TXN-0002018,SUP-0018,Aircraft Components,INV-749-2026-002018,PO-2025-002018,2026-03-09,2026-04-15,45,8689.78,7150.4,7150.4,USD,USD,BANK-95760944,False,normal,7150.4,0
TXN-0002862,SUP-0021,Facilities,INV-214-2026-002862,PO-2025-002862,2026-03-09,2026-04-24,45,3153.26,2833.96,2833.96,EUR,EUR,BANK-65967398,False,normal,3089.02,0
TXN-0004252,SUP-0059,Facilities,INV-413-2026-004252,PO-2025-004252,2026-03-09,2026-05-08,60,7139.75,5427.82,5427.82,USD,USD,BANK-95295830,False,normal,5427.82,0
TXN-0004761,SUP-0094,Maintenance,INV-785-2026-004761,PO-2026-004761,2026-03-09,2026-03-10,45,2333.71,2206.06,2206.06,USD,USD,BANK-20964925,False,rapid_payment,2206.06,1
TXN-0005419,SUP-0031,Ground Services,INV-965-2026-005419,PO-2026-005419,2026-03-09,2026-04-05,30,3390.91,2480.17,2480.17,EUR,EUR,BANK-36891816,False,normal,2703.39,0
TXN-0005450,SUP-0046,Facilities,INV-270-2026-005450,PO-2025-005450,2026-03-09,2026-04-17,30,9242.13,8034.94,8034.94,EUR,EUR,BANK-11990275,False,normal,8758.08,0
TXN-0000156,SUP-0147,Facilities,INV-602-2026-000156,PO-2025-000156,2026-03-10,2026-04-12,30,36137.79,35567.53,35567.53,USD,USD,BANK-82392481,False,normal,35567.53,0
TXN-0000219,SUP-0021,Aircraft Components,INV-549-2026-000219,PO-2026-000219,2026-03-10,2026-04-13,30,8742.14,6414.25,6414.25,EUR,EUR,BANK-65967398,False,normal,6991.53,0
TXN-0000295,SUP-0141,Maintenance,INV-345-2026-000295,PO-2026-000295,2026-03-10,2026-04-04,30,7412.37,6390.18,6390.18,AED,AED,BANK-10585992,False,normal,1740.05,0
TXN-0001299,SUP-0117,Information Technology,INV-782-2026-001299,PO-2026-001299,2026-03-10,2026-04-07,30,5135.68,3884.07,3884.07,EUR,EUR,BANK-97580845,False,normal,4233.64,0
TXN-0002204,SUP-0158,Aircraft Components,INV-971-2026-002204,PO-2025-002204,2026-03-10,2026-05-26,60,8618.42,8450.36,8450.36,AED,AED,BANK-32546185,False,normal,2301.03,0
TXN-0003156,SUP-0149,Facilities,INV-721-2026-003156,PO-2025-003156,2026-03-10,2026-05-05,60,2837.18,2259.15,2259.15,USD,USD,BANK-52064343,False,normal,2259.15,0
TXN-0003711,SUP-0089,Information Technology,INV-991-2026-003711,PO-2026-003711,2026-03-10,2026-04-21,45,10748.98,8932.57,8932.57,USD,USD,BANK-35136775,False,normal,8932.57,0
TXN-0003904,SUP-0096,Ground Services,INV-759-2026-003904,PO-2025-003904,2026-03-10,2026-04-30,45,27914.02,24428.69,24428.69,AED,AED,BANK-55569693,False,normal,6651.93,0
TXN-0004317,SUP-0036,Information Technology,INV-330-2026-004317,PO-2026-004317,2026-03-10,2026-04-03,30,986.63,925.49,925.49,USD,USD,BANK-90250953,False,normal,925.49,0
TXN-0004552,SUP-0088,Facilities,INV-126-2026-004552,PO-2025-004552,2026-03-10,2026-04-30,45,131849.91,159218.14,159218.14,AED,AED,BANK-30669042,False,invoice_above_po,43355.1,1
TXN-0004716,SUP-0066,Information Technology,INV-649-2026-004716,PO-2025-004716,2026-03-10,2026-06-23,90,38978.39,31499.64,31499.64,AED,AED,BANK-23795588,False,normal,8577.35,0
TXN-0001389,SUP-0066,Professional Services,INV-525-2026-001389,PO-2026-001389,2026-03-11,2026-03-15,30,942.76,762.96,762.96,AED,AED,BANK-23795588,False,normal,207.75,0
TXN-0001547,SUP-0015,Maintenance,INV-408-2026-001547,PO-2026-001547,2026-03-11,2026-04-17,45,8944.91,7530.75,7530.75,USD,USD,BANK-82742631,False,normal,7530.75,0
TXN-0002166,SUP-0141,Aircraft Components,INV-357-2026-002166,PO-2025-002166,2026-03-11,2026-04-04,30,14829.15,14445.99,14445.99,AED,AED,BANK-10585992,False,normal,3933.64,0
TXN-0002307,SUP-0116,Facilities,INV-405-2026-002307,PO-2026-002307,2026-03-11,2026-05-02,45,11853.23,9246.67,9246.67,EUR,EUR,BANK-45782037,False,normal,10078.87,0
TXN-0002597,SUP-0045,Maintenance,INV-681-2026-002597,PO-2026-002597,2026-03-11,2026-04-28,45,23303.11,20001.19,20001.19,EUR,EUR,BANK-38433614,False,normal,21801.3,0
TXN-0003457,SUP-0149,Facilities,INV-892-2026-003457,PO-2026-003457,2026-03-11,2026-05-20,60,10020.86,8019.09,8019.09,USD,USD,BANK-52064343,False,normal,8019.09,0
TXN-0003514,SUP-0084,Aircraft Components,INV-713-2026-003514,PO-2025-003514,2026-03-11,2026-04-28,30,3757.47,3428.41,3428.41,USD,USD,BANK-22950775,False,normal,3428.41,0
TXN-0003832,SUP-0067,Information Technology,INV-349-2026-003832,PO-2025-003832,2026-03-11,2026-05-14,60,4876.9,3618.68,3618.68,AED,AED,BANK-77206550,False,normal,985.37,0
TXN-0004402,SUP-0087,Ground Services,INV-497-2026-004402,PO-2025-004402,2026-03-11,2026-03-23,30,1800.54,1730.5,1730.5,AED,AED,BANK-25685067,False,normal,471.22,0
TXN-0004806,SUP-0142,Ground Services,INV-932-2026-004806,PO-2025-004806,2026-03-11,2026-04-20,60,11022.52,8344.77,8344.77,AED,AED,BANK-96960871,False,normal,2272.28,0
TXN-0005060,SUP-0142,Ground Services,INV-319-2026-005060,PO-2025-005060,2026-03-11,2026-05-09,60,27235.02,24031.23,24031.23,AED,AED,BANK-96960871,False,normal,6543.7,0
TXN-0001742,SUP-0150,Professional Services,INV-450-2026-001742,PO-2025-001742,2026-03-12,2026-04-02,30,31792.68,30004.32,30004.32,USD,USD,BANK-67087104,False,normal,30004.32,0
TXN-0002053,SUP-0085,Ground Services,INV-706-2026-002053,PO-2026-002053,2026-03-12,2026-04-22,30,99465.72,82395.0,82395.0,USD,USD,BANK-94093522,False,normal,82395.0,0
TXN-0002221,SUP-0113,Maintenance,INV-550-2026-002221,PO-2026-002221,2026-03-12,2026-04-29,60,211506.86,179685.4,179685.4,USD,USD,BANK-61055398,False,normal,179685.4,0
TXN-0002922,SUP-0103,Maintenance,INV-976-2026-002922,PO-2025-002922,2026-03-12,2026-04-20,60,34340.0,25961.51,25961.51,USD,USD,BANK-87788293,False,normal,25961.51,0
TXN-0003356,SUP-0080,Professional Services,INV-771-2026-003356,PO-2025-003356,2026-03-12,2026-04-26,45,2343.89,2137.22,2137.22,EUR,EUR,BANK-97464377,False,normal,2329.57,0
TXN-0004728,SUP-0099,Aircraft Components,INV-920-2026-004728,PO-2025-004728,2026-03-12,2026-03-29,30,22829.06,16962.93,16962.93,USD,USD,BANK-78956930,False,normal,16962.93,0
TXN-0005563,SUP-0029,Maintenance,INV-441-2026-005563,PO-2026-005563,2026-03-12,2026-05-18,60,1127.8,1081.72,1081.72,USD,USD,BANK-57984114,False,normal,1081.72,0
TXN-0001349,SUP-0066,Information Technology,INV-831-2026-001349,PO-2026-001349,2026-03-13,2026-04-29,45,22536.84,18516.04,18516.04,AED,AED,BANK-23795588,False,normal,5041.92,0
TXN-0001990,SUP-0068,Information Technology,INV-165-2026-001990,PO-2025-001990,2026-03-13,2026-05-15,60,5243.43,4318.88,4318.88,USD,USD,BANK-26134147,False,normal,4318.88,0
TXN-0002823,SUP-0004,Professional Services,INV-686-2026-002823,PO-2026-002823,2026-03-13,2026-05-23,60,4270.5,3933.14,3933.14,AED,AED,BANK-92441065,False,normal,1070.99,0
TXN-0002886,SUP-0039,Aircraft Components,INV-812-2026-002886,PO-2025-002886,2026-03-13,2026-04-01,30,4157.09,3069.58,3069.58,USD,USD,BANK-90171323,False,normal,3069.58,0
TXN-0003114,SUP-0100,Aircraft Components,INV-900-2026-003114,PO-2025-003114,2026-03-13,2026-05-09,60,4035.08,3596.9,3596.9,GBP,GBP,BANK-62300494,False,normal,4568.06,0
TXN-0003211,SUP-0050,Facilities,INV-691-2026-003211,PO-2026-003211,2026-03-13,2026-03-28,30,6945.14,6721.54,6721.54,USD,USD,BANK-46919792,False,normal,6721.54,0
TXN-0003898,SUP-0091,Information Technology,INV-902-2026-003898,PO-2025-003898,2026-03-13,2026-06-11,90,2115.63,1637.32,1637.32,USD,USD,BANK-11616527,False,normal,1637.32,0
TXN-0005041,SUP-0094,Aircraft Components,INV-748-2026-005041,PO-2026-005041,2026-03-13,2026-06-14,90,10618.68,9017.67,9017.67,USD,USD,BANK-20964925,False,normal,9017.67,0
TXN-0005321,SUP-0069,Information Technology,INV-962-2026-005321,PO-2026-005321,2026-03-13,2026-06-15,90,12862.91,11933.11,11933.11,USD,USD,BANK-43048809,False,normal,11933.11,0
TXN-0000408,SUP-0157,Information Technology,INV-984-2026-000408,PO-2025-000408,2026-03-14,2026-04-05,30,70012.47,69333.56,69333.56,USD,USD,BANK-84648574,False,normal,69333.56,0
TXN-0000584,SUP-0002,Ground Services,INV-399-2026-000584,PO-2025-000584,2026-03-14,2026-04-25,45,17731.05,15825.95,15825.95,USD,USD,BANK-19696685,False,normal,15825.95,0
TXN-0000989,SUP-0157,Ground Services,INV-126-2026-000989,PO-2026-000989,2026-03-14,2026-04-17,30,13655.41,13059.61,13059.61,USD,EUR,BANK-84648574,False,currency_mismatch,14234.97,1
